dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-11 18:00:00,94846,20150811,18,11,FEW055, ,10.0, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, ,51, ,6, ,080, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,18,2015-08-11 18:00:00,2015-08-11
2015-08-12 18:00:00,94846,20150812,18,11,FEW250, ,10.0, , , ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, ,64, ,7, ,130, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,18,2015-08-12 18:00:00,2015-08-12
2015-08-13 18:00:00,94846,20150813,18,11,FEW120 SCT160 BKN250, ,10.0, , , ,78, ,25.6, ,68, ,19.9, ,62, ,16.7, ,58, ,7, ,230, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, ,18,2015-08-13 18:00:00,2015-08-13
2015-08-14 18:00:00,94846,20150814,18,11,BKN150 BKN250, ,10.0, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, ,57, ,11, ,250, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,18,2015-08-14 18:00:00,2015-08-14
2015-08-15 18:00:00,94846,20150815,18,11,FEW045 FEW250, ,10.0, , , ,78, ,25.6, ,74, ,23.2, ,72, ,22.2, ,82, ,0, ,000, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, ,18,2015-08-15 18:00:00,2015-08-15
2015-08-16 18:00:00,94846,20150816,18,11,FEW250, ,10.0, , , ,82, ,27.8, ,71, ,21.5, ,65, ,18.3, ,56, ,7, ,200, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,18,2015-08-16 18:00:00,2015-08-16
2015-08-17 18:00:00,94846,20150817,18,11,SCT140 BKN250, ,10.0, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, ,69, ,3, ,350, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, ,18,2015-08-17 18:00:00,2015-08-17
2015-08-18 18:00:00,94846,20150818,18,11,SCT043CB SCT065, ,8.0, , , ,78, ,25.6, ,73, ,22.9, ,71, ,21.7, ,79, ,16, ,150, , , ,28.97, , , , , ,M, ,SP, , , ,29.69, ,18,2015-08-18 18:00:00,2015-08-18
2015-08-18 18:00:00,94846,20150818,18,11,SCT043CB SCT065, ,7.0, , , ,77, ,25.0, ,74, ,23.1, ,72, ,22.2, ,85, ,15, ,160, , , ,28.97, , , , , ,29.68, ,AA, ,0.01, ,29.69, ,18,2015-08-18 18:00:00,2015-08-18
2015-08-19 18:00:00,94846,20150819,18,11,SCT040 BKN160 BKN250, ,10.0, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, ,68, ,13, ,260, ,24, ,29.01, , , , , ,29.72, ,AA, , , ,29.73, ,18,2015-08-19 18:00:00,2015-08-19
2015-08-20 18:00:00,94846,20150820,18,11,FEW065, ,10.0, , , ,69, ,20.6, ,58, ,14.3, ,49, ,9.4, ,49, ,8, ,260, , , ,29.23, , , , , ,29.95, ,AA, , , ,29.95, ,18,2015-08-20 18:00:00,2015-08-20
2015-08-21 18:00:00,94846,20150821,18,11,FEW050 FEW090, ,10.0, , , ,75, ,23.9, ,65, ,18.4, ,59, ,15.0, ,58, ,8, ,190, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,18,2015-08-21 18:00:00,2015-08-21
2015-08-22 18:00:00,94846,20150822,18,11,FEW050 FEW150 SCT250, ,10.0, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, ,53, ,9, ,170, , , ,29.25, , , , , ,29.96, ,AA, , , ,29.97, ,18,2015-08-22 18:00:00,2015-08-22
2015-08-23 18:00:00,94846,20150823,18,11,SCT047, ,10.0, , , ,71, ,21.7, ,60, ,15.5, ,52, ,11.1, ,51, ,10, ,290, ,22, ,29.17, , , , , ,29.88, ,AA, , , ,29.89, ,18,2015-08-23 18:00:00,2015-08-23
2015-08-24 18:00:00,94846,20150824,18,11,OVC060, ,10.0, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, ,52, ,16, ,320, ,26, ,29.24, , , , , ,29.96, ,AA, , , ,29.96, ,18,2015-08-24 18:00:00,2015-08-24
2015-08-25 18:00:00,94846,20150825,18,11,OVC055, ,10.0, , , ,63, ,17.2, ,57, ,14.0, ,53, ,11.7, ,70, ,8, ,070, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,18,2015-08-25 18:00:00,2015-08-25
2015-08-26 18:00:00,94846,20150826,18,11,BKN031, ,10.0, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,5, ,030, , , ,29.42, , , , , ,30.14, ,AA, , , ,30.15, ,18,2015-08-26 18:00:00,2015-08-26
2015-08-27 18:00:00,94846,20150827,18,11,OVC250, ,10.0, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, ,65, ,7, ,100, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,18,2015-08-27 18:00:00,2015-08-27
2015-08-28 18:00:00,94846,20150828,18,11,FEW080 SCT095 OVC160, ,10.0, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, ,68, ,6, ,070, , , ,29.34, , , , , ,30.06, ,AA, , , ,30.06, ,18,2015-08-28 18:00:00,2015-08-28
2015-08-29 18:00:00,94846,20150829,18,11,FEW005 BKN012 OVC034, ,2.0, ,-RA BR, ,68, ,20.0, ,67, ,19.6, ,67, ,19.4, ,97, ,0, ,000, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, ,18,2015-08-29 18:00:00,2015-08-29
2015-08-29 18:00:00,94846,20150829,18,11,SCT005 BKN012 OVC027, ,2.5, ,-RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, ,93, ,3, ,020, , , ,29.29, , , , , ,30.00, ,AA, ,0.04, ,30.01, ,18,2015-08-29 18:00:00,2015-08-29
2015-08-29 18:00:00,94846,20150829,18,11,FEW005 SCT012 OVC020, ,3.0, ,BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, ,93, ,5, ,010, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, ,18,2015-08-29 18:00:00,2015-08-29
2015-08-30 18:00:00,94846,20150830,18,11,CLR, ,8.0, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, ,84, ,7, ,090, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,18,2015-08-30 18:00:00,2015-08-30
2015-08-31 18:00:00,94846,20150831,18,11,FEW050, ,10.0, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, ,71, ,3, ,070, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, ,18,2015-08-31 18:00:00,2015-08-31
